9.97E-07	1.418279		
1.00E-06	1.418262		
1.01E-06	1.418246		
1.01E-06	1.418229		
1.02E-06	1.418212		
1.02E-06	1.418196		
1.02E-06	1.41818		
1.03E-06	1.418164		
1.03E-06	1.418149		
1.04E-06	1.418133		
1.04E-06	1.418117		
1.05E-06	1.418102		
1.05E-06	1.418086		
1.06E-06	1.418071		
1.06E-06	1.418056		
1.07E-06	1.418041		
1.07E-06	1.418027		
1.07E-06	1.418012		
1.08E-06	1.417998		
1.08E-06	1.417983		
1.09E-06	1.417969		
1.09E-06	1.417955		
1.10E-06	1.417941		
1.10E-06	1.417927		
1.11E-06	1.417913		
1.11E-06	1.417899		
1.12E-06	1.417886		
1.12E-06	1.417872		
1.13E-06	1.417859		
1.13E-06	1.417846		
1.14E-06	1.417833		
1.14E-06	1.41782		
1.15E-06	1.417807		
1.15E-06	1.417795		
1.16E-06	1.417782		
1.16E-06	1.417769		
1.17E-06	1.417757		
1.17E-06	1.417745		
1.18E-06	1.417733		
1.18E-06	1.417721		
1.19E-06	1.417709		
1.19E-06	1.417697		
1.20E-06	1.417685		
1.20E-06	1.417674		
1.21E-06	1.417662		
1.21E-06	1.41765		
1.22E-06	1.417639		
1.23E-06	1.417628		
1.23E-06	1.417617		
1.24E-06	1.417606		
1.24E-06	1.417595		
1.25E-06	1.417584		
1.25E-06	1.417574		
1.26E-06	1.417563		
1.26E-06	1.417552		
1.27E-06	1.417542		
1.27E-06	1.417531		
1.28E-06	1.417521		
1.29E-06	1.417511		
1.29E-06	1.4175		
1.30E-06	1.41749		
1.30E-06	1.417481		
1.31E-06	1.417471		
1.31E-06	1.417461		
1.32E-06	1.417452		
1.33E-06	1.417442		
1.33E-06	1.417433		
1.34E-06	1.417423		
1.34E-06	1.417414		
1.35E-06	1.417405		
1.36E-06	1.417395		
1.36E-06	1.417386		
1.37E-06	1.417377		
1.37E-06	1.417368		
1.38E-06	1.41736		
1.39E-06	1.417351		
1.39E-06	1.417342		
1.40E-06	1.417334		
1.40E-06	1.417325		
1.41E-06	1.417317		
1.42E-06	1.417308		
1.42E-06	1.4173		
1.43E-06	1.417292		
1.43E-06	1.417283		
1.44E-06	1.417275		
1.45E-06	1.417267		
1.45E-06	1.417259		
1.46E-06	1.417251		
1.47E-06	1.417244		
1.47E-06	1.417236		
1.48E-06	1.417228		
1.49E-06	1.417221		
1.49E-06	1.417213		
1.50E-06	1.417206		
1.51E-06	1.417198		
1.51E-06	1.417191		
1.52E-06	1.417184		
1.53E-06	1.417176		
1.53E-06	1.417169		
1.54E-06	1.417162		
1.55E-06	1.417155		
1.55E-06	1.417148		
1.56E-06	1.417141		
1.57E-06	1.417134		
1.57E-06	1.417128		
1.58E-06	1.417121		
1.59E-06	1.417114		
1.59E-06	1.417108		
1.60E-06	1.417101		
1.61E-06	1.417095		
1.61E-06	1.417088		
1.62E-06	1.417081		
1.63E-06	1.417075		
1.64E-06	1.417069		
1.64E-06	1.417063		
1.65E-06	1.417057		
1.66E-06	1.417051		
1.67E-06	1.417045		
1.67E-06	1.417039		
1.68E-06	1.417033		
1.69E-06	1.417027		
1.69E-06	1.417021		
1.70E-06	1.417015		
1.71E-06	1.417009		
1.72E-06	1.417004		
1.72E-06	1.416998		
1.73E-06	1.416992		
1.74E-06	1.416987		
1.75E-06	1.416981		
1.76E-06	1.416975		
1.76E-06	1.41697		
1.77E-06	1.416965		
1.78E-06	1.41696		
1.79E-06	1.416955		
1.79E-06	1.41695		
1.80E-06	1.416944		
1.81E-06	1.416939		
1.82E-06	1.416934		
1.83E-06	1.416929		
1.83E-06	1.416924		
1.84E-06	1.416919		
1.85E-06	1.416914		
1.86E-06	1.416909		
1.87E-06	1.416904		
1.87E-06	1.4169		
1.88E-06	1.416895		
1.89E-06	1.41689		
1.90E-06	1.416885		
1.91E-06	1.416881		
1.92E-06	1.416877		
1.92E-06	1.416872		
1.93E-06	1.416868		
1.94E-06	1.416863		
1.95E-06	1.416859		
1.96E-06	1.416854		
1.97E-06	1.41685		
1.98E-06	1.416846		
1.98E-06	1.416842		
1.99E-06	1.416837		
2.00E-06	1.416833		
